YEAR,COUNTRY OF PRODUCTION,STATE,MUNICIPALITY,PORT,EXPORTER GROUP,IMPORTER,COUNTRY OF IMPORT,ECONOMIC BLOC,TYPE,SOY_EQUIVALENT_TONNES,SOY_DEFORESTATION_5_YEAR_ANNUAL_RISK_HECTARES
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,GLENCORE,GLENCORE AGRICULTURE,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,919.175348,0.008227524858
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,GLENCORE,GLENCORE AGRICULTURE,TAIWAN,TAIWAN,Soy bean equivalents,146.2911711,0.001309450095
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,DOMESTIC CONSUMPTION,BRAZIL,BRAZIL,Soy bean equivalents,2.00E-09,1.79E-14
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,2813.615941,0.02518463441
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,FRANCE,EUROPEAN UNION,Soy bean equivalents,253.1551945,0.002265988378
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,PARANAGUA,LOUIS DREYFUS,LOUIS DREYFUS,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,410.0170823,0.003670056801
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,EMPRESA CUBANA IMPORTADORA DE ALIMENTOS ALIMPORT,CUBA,CUBA,Soy bean equivalents,412.9264345,0.003696098369
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA S.A,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,27096.16495,0.2425373691
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA S.A,JAPAN,JAPAN,Soy bean equivalents,427.2027953,0.003823885862
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA S.A,TAIWAN,TAIWAN,Soy bean equivalents,2198.844029,0.01968182018
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA S.A,THAILAND,THAILAND,Soy bean equivalents,1952.269044,0.01747473115
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,LOUIS DREYFUS,FRANCE,EUROPEAN UNION,Soy bean equivalents,268.1689106,0.002400375927
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,LOUIS DREYFUS,INDONESIA,INDONESIA,Soy bean equivalents,985.8303776,0.008824153036
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,LOUIS DREYFUS,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,234.9748152,0.002103256073
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,LOUIS DREYFUS,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,154.623125,0.001384029291
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,LOUIS DREYFUS,SOUTH KOREA,SOUTH KOREA,Soy bean equivalents,123.1447523,0.001102266845
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,LOUIS DREYFUS,THAILAND,THAILAND,Soy bean equivalents,2080.764663,0.01862489352
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,LOUIS DREYFUS,VIETNAM,VIETNAM,Soy bean equivalents,1280.70481,0.01146356969
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,RICH STRONG ENTERPRISE HONG KONG LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,1.786688055,1.60E-05
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SANTOS,LOUIS DREYFUS,RICH STRONG ENTERPRISE HONG KONG LTD,SINGAPORE,SINGAPORE,Soy bean equivalents,32.64858036,0.0002922369569
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SAO LUIS,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,CHINA (MAINLAND),CHINA (MAINLAND),Soy bean equivalents,3007.150745,0.02691696156
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SAO LUIS,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,NETHERLANDS,EUROPEAN UNION,Soy bean equivalents,199.6274744,0.001786862552
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SAO LUIS,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,SAUDI ARABIA,SAUDI ARABIA,Soy bean equivalents,360.2387571,0.003224491753
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SAO LUIS,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,SPAIN,EUROPEAN UNION,Soy bean equivalents,563.9476153,0.00504788671
2017,BRAZIL,PARANA,SAO JERONIMO DA SERRA,SAO LUIS,LOUIS DREYFUS,LOUIS DREYFUS COMPANY ASIA PTE LTD,TAIWAN,TAIWAN,Soy bean equivalents,99.81373722,0.0008934312762
